ip,timestamp,label,action,risk_score
194.149.71.57,2026-06-23T05:18:25.434760+00:00,ddos,blocked,90
80.143.179.25,2026-06-23T05:18:35.188767+00:00,port_scan,rate_limited,70.0
146.15.36.211,2026-06-23T05:18:43.925285+00:00,malware,monitored,72.0
91.148.181.132,2026-06-23T05:18:43.929636+00:00,port_scan,rate_limited,82.0
91.26.96.235,2026-06-23T05:18:54.561481+00:00,bruteforce,rate_limited,74.0
198.185.126.73,2026-06-23T05:18:54.571308+00:00,ddos,blocked,90
194.1.6.11,2026-06-23T05:19:04.356649+00:00,port_scan,rate_limited,71.0
91.166.69.193,2026-06-23T05:19:04.362128+00:00,malware,rate_limited,73.0
194.178.20.21,2026-06-23T05:19:13.312840+00:00,port_scan,rate_limited,77.0
103.88.63.175,2026-06-23T05:19:23.680891+00:00,sql_injection,monitored,63.0
198.121.208.251,2026-06-23T05:19:23.685327+00:00,malware,rate_limited,80.0
45.113.197.144,2026-06-23T05:19:34.930480+00:00,malware,monitored,59.0
45.18.96.198,2026-06-23T05:19:43.025595+00:00,sql_injection,monitored,73.0
80.204.89.90,2026-06-23T05:19:53.487241+00:00,malware,monitored,49.0
89.92.197.153,2026-06-23T05:20:05.243374+00:00,ddos,monitored,53.0
198.45.108.139,2026-06-23T05:20:14.474707+00:00,ddos,rate_limited,83.0
45.44.157.49,2026-06-23T05:20:14.480252+00:00,malware,rate_limited,80.0
91.124.2.97,2026-06-23T05:20:23.111864+00:00,sql_injection,monitored,73.0
222.80.251.237,2026-06-23T05:20:34.930149+00:00,malware,monitored,56.0
146.103.249.173,2026-06-23T05:20:45.209017+00:00,malware,blocked,93.0
91.215.142.226,2026-06-23T05:20:55.434671+00:00,ddos,monitored,64.0
103.27.111.244,2026-06-23T05:21:05.362815+00:00,ddos,rate_limited,82.0
89.118.142.77,2026-06-23T05:21:14.724755+00:00,port_scan,rate_limited,81.0
194.36.68.177,2026-06-23T05:21:24.398869+00:00,bruteforce,rate_limited,84.0
89.187.137.154,2026-06-23T05:21:24.403595+00:00,bruteforce,monitored,54.0
89.168.75.184,2026-06-23T05:21:33.487597+00:00,ddos,blocked,90
45.35.7.73,2026-06-23T05:21:33.493768+00:00,sql_injection,monitored,59.0
45.83.163.226,2026-06-23T05:21:42.763171+00:00,port_scan,monitored,55.0
194.156.191.99,2026-06-23T05:21:52.820166+00:00,sql_injection,rate_limited,84.0
45.243.213.160,2026-06-23T05:22:04.487180+00:00,malware,monitored,66.0
89.154.123.197,2026-06-23T05:22:04.492754+00:00,bruteforce,monitored,53.0
80.111.136.125,2026-06-23T05:22:15.244732+00:00,sql_injection,monitored,67.0
146.254.121.130,2026-06-23T05:22:24.105132+00:00,malware,rate_limited,66.0
194.183.2.221,2026-06-23T05:22:24.109326+00:00,bruteforce,rate_limited,84.0
45.182.77.164,2026-06-23T05:22:35.552651+00:00,ddos,rate_limited,73.0
89.157.215.44,2026-06-23T05:22:45.803113+00:00,bruteforce,rate_limited,73.0
89.191.73.28,2026-06-23T05:22:54.264068+00:00,bruteforce,rate_limited,73.0
198.174.162.77,2026-06-23T05:22:54.268739+00:00,bruteforce,rate_limited,76.0
198.225.3.249,2026-06-23T05:23:03.062852+00:00,malware,rate_limited,71.0
194.248.30.39,2026-06-23T05:23:13.530072+00:00,ddos,rate_limited,74.0
185.196.71.148,2026-06-23T05:23:24.151386+00:00,sql_injection,rate_limited,65.0
146.221.223.248,2026-06-23T05:23:24.156490+00:00,ddos,blocked,92.0
185.101.133.175,2026-06-23T05:23:34.031332+00:00,sql_injection,blocked,90
89.223.62.211,2026-06-23T05:23:34.037477+00:00,bruteforce,monitored,54.0
89.119.61.143,2026-06-23T05:23:43.290723+00:00,malware,rate_limited,69.0
45.43.217.34,2026-06-23T05:23:51.871593+00:00,malware,blocked,92.0
194.143.213.216,2026-06-23T05:24:01.756512+00:00,ddos,rate_limited,73.0
80.130.29.69,2026-06-23T05:24:10.928707+00:00,ddos,blocked,90
91.247.58.145,2026-06-23T05:24:19.723471+00:00,malware,rate_limited,72.0
146.38.171.150,2026-06-23T05:24:28.609908+00:00,malware,blocked,90
198.179.128.171,2026-06-23T05:24:37.137427+00:00,port_scan,rate_limited,75.0
146.70.195.83,2026-06-23T05:24:45.319441+00:00,port_scan,monitored,59.0
89.199.106.65,2026-06-23T05:24:56.710161+00:00,malware,blocked,93.0
146.115.26.43,2026-06-23T05:25:04.883051+00:00,malware,rate_limited,79.0
91.37.62.20,2026-06-23T05:25:14.134568+00:00,sql_injection,monitored,63.0
146.68.34.113,2026-06-23T05:25:14.139538+00:00,sql_injection,rate_limited,83.0
89.243.199.172,2026-06-23T05:25:24.603057+00:00,bruteforce,monitored,72.0
194.191.227.184,2026-06-23T05:25:36.627083+00:00,bruteforce,monitored,64.0
198.149.154.181,2026-06-23T05:25:45.491913+00:00,malware,monitored,50.0
222.213.177.19,2026-06-23T05:25:55.290373+00:00,sql_injection,blocked,90
89.60.132.171,2026-06-23T05:26:06.683146+00:00,sql_injection,rate_limited,84.0
80.228.235.45,2026-06-23T05:26:15.755007+00:00,sql_injection,rate_limited,78.0
198.28.180.76,2026-06-23T05:26:23.966299+00:00,malware,monitored,60.0
45.226.170.128,2026-06-23T05:26:23.971617+00:00,port_scan,blocked,92.0
194.217.65.147,2026-06-23T05:26:35.226916+00:00,malware,monitored,53.0
91.105.169.252,2026-06-23T05:26:44.639005+00:00,malware,monitored,64.0
146.140.14.246,2026-06-23T05:26:44.644600+00:00,port_scan,rate_limited,79.0
91.158.94.176,2026-06-23T05:26:53.906326+00:00,ddos,rate_limited,73.0
194.184.15.210,2026-06-23T05:26:53.912302+00:00,ddos,rate_limited,81.0
222.129.45.254,2026-06-23T05:27:05.288194+00:00,sql_injection,monitored,52.0
146.48.73.49,2026-06-23T05:27:15.879930+00:00,ddos,monitored,60.0
194.67.123.78,2026-06-23T05:27:26.089453+00:00,sql_injection,blocked,97.0
91.182.200.4,2026-06-23T05:27:35.296164+00:00,malware,monitored,60.0
45.238.181.201,2026-06-23T05:27:43.560635+00:00,port_scan,monitored,53.0
91.126.187.227,2026-06-23T05:27:43.566166+00:00,port_scan,monitored,57.0
222.205.7.207,2026-06-23T05:27:52.892662+00:00,sql_injection,rate_limited,72.0
91.233.161.62,2026-06-23T05:28:03.387511+00:00,ddos,monitored,53.0
103.63.210.74,2026-06-23T05:28:14.823489+00:00,ddos,rate_limited,66.0
194.106.113.215,2026-06-23T05:28:25.013084+00:00,malware,rate_limited,68.0
45.127.192.76,2026-06-23T05:28:35.116248+00:00,ddos,monitored,49.0
103.30.17.219,2026-06-23T05:28:46.611974+00:00,bruteforce,rate_limited,70.0
89.24.161.2,2026-06-23T05:28:57.242042+00:00,port_scan,rate_limited,79.0
91.251.163.249,2026-06-23T05:29:06.115577+00:00,sql_injection,rate_limited,67.0
45.182.144.241,2026-06-23T05:29:14.759645+00:00,malware,monitored,74.0
185.158.143.224,2026-06-23T05:29:25.168144+00:00,sql_injection,blocked,94.0
91.67.146.193,2026-06-23T05:29:36.469080+00:00,sql_injection,rate_limited,69.0
185.124.28.29,2026-06-23T05:29:44.780035+00:00,ddos,blocked,98.0
185.58.96.160,2026-06-23T05:29:54.334518+00:00,malware,blocked,97.0
198.204.97.237,2026-06-23T05:29:54.341530+00:00,ddos,rate_limited,74.0
146.60.197.82,2026-06-23T05:30:06.431310+00:00,port_scan,monitored,60.0
185.33.175.112,2026-06-23T05:30:15.515310+00:00,port_scan,monitored,64.0
198.152.129.181,2026-06-23T05:30:24.908186+00:00,malware,rate_limited,73.0
222.82.12.12,2026-06-23T05:30:35.269426+00:00,port_scan,rate_limited,68.0
89.51.109.26,2026-06-23T05:30:45.023349+00:00,malware,monitored,69.0
45.94.44.24,2026-06-23T05:30:53.953364+00:00,sql_injection,blocked,93.0
45.143.92.35,2026-06-23T05:30:53.960572+00:00,port_scan,rate_limited,74.0
198.123.11.79,2026-06-23T05:31:04.405599+00:00,ddos,blocked,97.0
222.222.6.96,2026-06-23T05:31:04.412428+00:00,malware,monitored,54.0
146.97.211.31,2026-06-23T05:31:12.637121+00:00,malware,blocked,94.0
45.253.146.67,2026-06-23T05:31:23.936824+00:00,bruteforce,blocked,90
45.87.97.85,2026-06-23T05:31:23.942533+00:00,port_scan,rate_limited,72.0
80.163.171.45,2026-06-23T05:31:32.040368+00:00,sql_injection,monitored,62.0
80.58.248.8,2026-06-23T05:31:43.133696+00:00,sql_injection,monitored,55.0
185.119.207.222,2026-06-23T05:31:52.337607+00:00,ddos,rate_limited,72.0
45.171.118.37,2026-06-23T05:32:01.209606+00:00,bruteforce,monitored,48.0
45.39.234.185,2026-06-23T05:32:09.449291+00:00,ddos,monitored,61.0
146.34.160.183,2026-06-23T05:32:09.455324+00:00,bruteforce,blocked,95.0
222.65.253.140,2026-06-23T05:32:19.165490+00:00,ddos,monitored,49.0
89.51.125.254,2026-06-23T05:32:19.171141+00:00,port_scan,rate_limited,77.0
194.235.221.129,2026-06-23T05:32:28.237449+00:00,port_scan,rate_limited,77.0
45.179.116.114,2026-06-23T05:32:37.442339+00:00,sql_injection,rate_limited,79.0
80.176.120.184,2026-06-23T05:32:48.441501+00:00,port_scan,rate_limited,80.0
198.139.173.196,2026-06-23T05:32:59.741273+00:00,malware,blocked,97.0
198.195.173.201,2026-06-23T05:33:11.452951+00:00,malware,monitored,69.0
198.125.50.88,2026-06-23T05:33:21.887251+00:00,port_scan,monitored,52.0
91.59.197.86,2026-06-23T05:33:31.840067+00:00,port_scan,rate_limited,76.0
45.205.238.63,2026-06-23T05:33:40.366909+00:00,port_scan,monitored,70.0
222.66.97.90,2026-06-23T05:33:50.907087+00:00,port_scan,monitored,69.0
185.206.55.217,2026-06-23T05:34:02.703360+00:00,bruteforce,rate_limited,65.0
45.197.125.89,2026-06-23T05:34:11.138405+00:00,ddos,rate_limited,75.0
91.165.179.204,2026-06-23T05:34:20.210564+00:00,ddos,rate_limited,71.0
91.170.79.126,2026-06-23T05:34:28.925014+00:00,ddos,monitored,59.0
146.12.81.210,2026-06-23T05:34:28.933854+00:00,port_scan,rate_limited,65.0
103.177.127.50,2026-06-23T05:34:38.809487+00:00,ddos,rate_limited,80.0
89.166.12.173,2026-06-23T05:34:38.820171+00:00,malware,rate_limited,69.0
91.116.105.233,2026-06-23T05:34:49.023813+00:00,port_scan,rate_limited,72.0
80.41.62.120,2026-06-23T05:34:49.029289+00:00,port_scan,monitored,67.0
89.8.103.168,2026-06-23T05:35:00.748400+00:00,ddos,rate_limited,69.0
146.14.220.29,2026-06-23T05:35:11.145063+00:00,ddos,rate_limited,78.0
198.243.184.156,2026-06-23T05:35:22.076037+00:00,ddos,rate_limited,77.0
146.57.214.67,2026-06-23T05:35:33.338877+00:00,bruteforce,monitored,56.0
194.175.234.215,2026-06-23T05:35:44.302041+00:00,ddos,blocked,97.0
222.145.233.65,2026-06-23T05:35:44.307605+00:00,malware,monitored,62.0
222.174.151.87,2026-06-23T05:35:54.823847+00:00,port_scan,rate_limited,76.0
198.70.229.214,2026-06-23T05:36:04.409553+00:00,ddos,rate_limited,65.0
185.83.35.82,2026-06-23T05:36:04.415574+00:00,port_scan,blocked,90
198.182.93.249,2026-06-23T05:36:13.961578+00:00,ddos,monitored,62.0
103.210.159.228,2026-06-23T05:36:13.965383+00:00,malware,monitored,51.0
89.56.68.217,2026-06-23T05:36:24.743181+00:00,malware,monitored,63.0
222.106.218.104,2026-06-23T05:36:36.711050+00:00,ddos,blocked,90
91.172.84.224,2026-06-23T05:36:47.032684+00:00,bruteforce,blocked,90
198.44.144.78,2026-06-23T05:36:56.954551+00:00,sql_injection,blocked,91.0
146.25.59.217,2026-06-23T05:37:05.090608+00:00,ddos,monitored,72.0
45.83.183.112,2026-06-23T05:37:16.937926+00:00,sql_injection,monitored,64.0
45.13.205.88,2026-06-23T05:37:27.469937+00:00,port_scan,blocked,98.0
91.254.194.196,2026-06-23T05:37:39.036907+00:00,malware,blocked,96.0
89.234.174.42,2026-06-23T05:37:39.042062+00:00,port_scan,blocked,92.0
146.61.45.193,2026-06-23T05:37:51.134873+00:00,malware,monitored,58.0
45.49.125.23,2026-06-23T05:37:59.690981+00:00,malware,blocked,91.0
198.67.115.174,2026-06-23T05:38:11.362616+00:00,ddos,monitored,54.0
45.88.198.135,2026-06-23T05:38:21.230031+00:00,malware,rate_limited,78.0
103.182.186.25,2026-06-23T05:38:29.795917+00:00,ddos,monitored,52.0
198.48.2.19,2026-06-23T05:38:40.855083+00:00,sql_injection,rate_limited,81.0
185.155.171.174,2026-06-23T05:38:50.152941+00:00,malware,rate_limited,70.0
198.231.92.206,2026-06-23T05:39:00.515854+00:00,bruteforce,blocked,91.0
194.1.119.111,2026-06-23T05:39:11.916508+00:00,bruteforce,blocked,93.0
103.71.253.234,2026-06-23T05:39:22.430988+00:00,ddos,blocked,90
194.71.194.109,2026-06-23T05:39:32.624458+00:00,bruteforce,rate_limited,66.0
89.243.4.32,2026-06-23T05:39:42.734127+00:00,port_scan,rate_limited,81.0
194.75.70.81,2026-06-23T05:39:52.963172+00:00,malware,blocked,91.0
146.237.246.122,2026-06-23T05:40:01.853376+00:00,port_scan,blocked,90
91.154.186.23,2026-06-23T05:40:13.818670+00:00,port_scan,rate_limited,65.0
198.60.175.143,2026-06-23T05:40:13.823721+00:00,malware,rate_limited,73.0
146.228.3.87,2026-06-23T05:40:23.445982+00:00,port_scan,blocked,97.0
80.42.143.139,2026-06-23T05:40:33.572682+00:00,bruteforce,blocked,92.0
89.119.1.3,2026-06-23T05:40:44.421088+00:00,malware,monitored,66.0
103.70.54.182,2026-06-23T05:40:44.429392+00:00,port_scan,rate_limited,66.0
91.22.110.46,2026-06-23T05:40:56.433989+00:00,bruteforce,monitored,62.0
45.206.175.172,2026-06-23T05:41:06.974151+00:00,bruteforce,rate_limited,84.0
45.69.149.200,2026-06-23T05:41:17.127368+00:00,port_scan,monitored,61.0
89.149.49.111,2026-06-23T05:41:28.771641+00:00,ddos,blocked,90
89.193.95.178,2026-06-23T05:41:28.776685+00:00,ddos,blocked,93.0
146.172.47.213,2026-06-23T05:41:39.765592+00:00,ddos,monitored,58.0
80.181.69.183,2026-06-23T05:41:49.714342+00:00,malware,rate_limited,73.0
80.118.201.58,2026-06-23T05:41:58.199916+00:00,malware,monitored,60.0
103.250.82.69,2026-06-23T05:42:10.034670+00:00,sql_injection,blocked,93.0
185.223.13.38,2026-06-23T05:42:20.712993+00:00,malware,blocked,92.0
45.35.100.182,2026-06-23T05:42:29.360069+00:00,ddos,rate_limited,80.0
45.82.120.165,2026-06-23T05:42:29.365913+00:00,ddos,monitored,69.0
146.124.85.169,2026-06-23T05:42:40.979179+00:00,bruteforce,monitored,72.0
222.19.97.25,2026-06-23T05:42:49.483729+00:00,ddos,blocked,93.0
146.126.135.220,2026-06-23T05:42:49.490573+00:00,malware,blocked,96.0
45.117.134.72,2026-06-23T05:42:58.165791+00:00,port_scan,monitored,55.0
198.31.213.200,2026-06-23T05:43:09.197369+00:00,sql_injection,rate_limited,75.0
103.84.119.7,2026-06-23T05:43:09.204347+00:00,port_scan,rate_limited,71.0
89.92.150.60,2026-06-23T05:43:20.193735+00:00,bruteforce,blocked,90
80.57.30.115,2026-06-23T05:43:32.192748+00:00,port_scan,blocked,90
80.180.8.160,2026-06-23T05:43:42.551096+00:00,sql_injection,blocked,90
146.100.152.207,2026-06-23T05:43:54.563972+00:00,malware,blocked,94.0
89.57.169.254,2026-06-23T05:43:54.570360+00:00,sql_injection,blocked,97.0
194.76.175.200,2026-06-23T05:44:06.265492+00:00,malware,blocked,90.0
103.247.19.40,2026-06-23T05:44:14.984686+00:00,ddos,rate_limited,79.0
194.194.29.179,2026-06-23T05:44:23.534443+00:00,sql_injection,rate_limited,76.0
89.32.163.118,2026-06-23T05:44:23.539958+00:00,port_scan,monitored,51.0
103.61.94.143,2026-06-23T05:44:33.964049+00:00,ddos,monitored,65.0
194.55.133.192,2026-06-23T05:44:33.969128+00:00,ddos,rate_limited,69.0
194.182.200.227,2026-06-23T05:44:42.523628+00:00,sql_injection,rate_limited,71.0
185.103.17.139,2026-06-23T05:44:52.962498+00:00,port_scan,monitored,56.0
103.248.126.3,2026-06-23T05:45:01.206171+00:00,malware,monitored,52.0
185.73.140.53,2026-06-23T05:45:12.579516+00:00,malware,rate_limited,65.0
89.187.75.11,2026-06-23T05:45:24.317497+00:00,ddos,blocked,90.0
185.243.67.42,2026-06-23T05:45:24.325537+00:00,port_scan,monitored,69.0
80.53.20.105,2026-06-23T05:45:35.358033+00:00,sql_injection,rate_limited,72.0
185.122.187.193,2026-06-23T05:45:44.929274+00:00,bruteforce,blocked,95.0
222.116.23.243,2026-06-23T05:45:54.763920+00:00,ddos,blocked,94.0
89.172.235.27,2026-06-23T05:46:03.929756+00:00,ddos,rate_limited,65.0
185.132.66.215,2026-06-23T05:46:03.939615+00:00,malware,monitored,71.0
45.43.86.169,2026-06-23T05:46:13.919154+00:00,port_scan,rate_limited,71.0
103.21.17.13,2026-06-23T05:46:13.925517+00:00,port_scan,rate_limited,75.0
89.206.225.185,2026-06-23T05:46:22.751707+00:00,port_scan,rate_limited,66.0
146.7.175.32,2026-06-23T05:46:34.123284+00:00,ddos,rate_limited,65.0
89.122.48.211,2026-06-23T05:46:34.130107+00:00,bruteforce,monitored,46.0
185.61.47.214,2026-06-23T05:46:43.792426+00:00,bruteforce,blocked,95.0
198.179.193.192,2026-06-23T05:46:43.799891+00:00,ddos,monitored,48.0
185.235.180.4,2026-06-23T05:46:51.947174+00:00,bruteforce,blocked,91.0
198.166.28.13,2026-06-23T05:47:01.055067+00:00,bruteforce,monitored,59.0
198.181.170.226,2026-06-23T05:47:10.191752+00:00,ddos,rate_limited,66.0
80.88.184.224,2026-06-23T05:47:18.892054+00:00,bruteforce,rate_limited,81.0
185.65.244.71,2026-06-23T05:47:18.899794+00:00,malware,rate_limited,84.0
146.154.131.147,2026-06-23T05:47:30.160616+00:00,sql_injection,blocked,97.0
194.42.211.94,2026-06-23T05:47:38.769779+00:00,bruteforce,monitored,45.0
198.112.112.48,2026-06-23T05:47:38.775900+00:00,port_scan,monitored,46.0
103.64.11.114,2026-06-23T05:47:48.341633+00:00,bruteforce,monitored,46.0
80.210.52.200,2026-06-23T05:47:59.654876+00:00,ddos,monitored,57.0
89.190.130.39,2026-06-23T05:48:10.717436+00:00,port_scan,blocked,90
185.241.253.49,2026-06-23T05:48:18.860414+00:00,ddos,blocked,90.0
89.121.232.242,2026-06-23T05:48:18.868920+00:00,sql_injection,blocked,92.0
91.179.86.173,2026-06-23T05:48:27.047320+00:00,port_scan,blocked,90
146.101.182.230,2026-06-23T05:48:36.758888+00:00,ddos,blocked,90.0
45.153.210.232,2026-06-23T05:48:47.402653+00:00,port_scan,monitored,48.0
45.15.227.156,2026-06-23T05:48:57.853294+00:00,sql_injection,monitored,62.0
91.156.137.103,2026-06-23T05:49:06.417734+00:00,sql_injection,rate_limited,76.0
89.242.10.222,2026-06-23T05:49:15.940421+00:00,bruteforce,blocked,97.0
222.14.32.174,2026-06-23T05:49:25.516900+00:00,malware,blocked,96.0
45.139.79.239,2026-06-23T05:49:33.978611+00:00,bruteforce,blocked,91.0
194.77.199.213,2026-06-23T05:49:33.984935+00:00,bruteforce,blocked,90
194.225.139.9,2026-06-23T05:49:45.529615+00:00,ddos,blocked,97.0
222.52.117.169,2026-06-23T05:49:55.818333+00:00,ddos,blocked,90
185.54.157.152,2026-06-23T05:50:05.037670+00:00,port_scan,blocked,93.0
146.230.117.7,2026-06-23T05:50:15.309424+00:00,ddos,monitored,69.0
91.113.203.36,2026-06-23T05:50:25.336168+00:00,port_scan,rate_limited,65.0
91.217.96.54,2026-06-23T05:50:33.411888+00:00,ddos,blocked,94.0
80.185.246.160,2026-06-23T05:50:44.246025+00:00,sql_injection,rate_limited,80.0
80.195.7.235,2026-06-23T05:50:44.253698+00:00,sql_injection,monitored,49.0
146.27.244.115,2026-06-23T05:50:53.741159+00:00,bruteforce,rate_limited,70.0
91.158.183.183,2026-06-23T05:50:53.745858+00:00,port_scan,monitored,61.0
80.251.66.130,2026-06-23T05:51:05.641323+00:00,port_scan,blocked,90.0
103.42.166.120,2026-06-23T05:51:14.705997+00:00,sql_injection,monitored,68.0
185.243.235.243,2026-06-23T05:51:14.709253+00:00,bruteforce,blocked,92.0
89.146.169.4,2026-06-23T05:51:24.297794+00:00,ddos,rate_limited,79.0
80.145.232.20,2026-06-23T05:51:24.304102+00:00,sql_injection,rate_limited,78.0
89.208.171.181,2026-06-23T05:51:34.022449+00:00,ddos,monitored,48.0
45.70.155.102,2026-06-23T05:51:34.027277+00:00,malware,blocked,90
89.233.180.194,2026-06-23T05:51:43.340813+00:00,malware,blocked,90
185.176.249.158,2026-06-23T05:51:52.358300+00:00,sql_injection,monitored,50.0
222.126.40.120,2026-06-23T05:52:01.257137+00:00,ddos,rate_limited,72.0
198.248.64.252,2026-06-23T05:52:13.172623+00:00,sql_injection,monitored,70.0
45.196.19.13,2026-06-23T05:52:22.355157+00:00,malware,blocked,90
91.200.139.68,2026-06-23T05:52:34.066730+00:00,port_scan,rate_limited,78.0
80.152.123.223,2026-06-23T05:52:34.073218+00:00,ddos,blocked,90
89.23.25.17,2026-06-23T05:52:42.258191+00:00,ddos,monitored,51.0
185.242.156.176,2026-06-23T05:52:52.024179+00:00,port_scan,rate_limited,65.0
194.232.233.157,2026-06-23T05:53:03.276748+00:00,port_scan,blocked,90
194.88.158.50,2026-06-23T05:53:13.033542+00:00,sql_injection,monitored,46.0
146.30.171.1,2026-06-23T05:53:24.318407+00:00,malware,monitored,65.0
185.184.228.214,2026-06-23T05:53:24.325067+00:00,malware,rate_limited,69.0
198.19.244.206,2026-06-23T05:53:32.483046+00:00,bruteforce,monitored,53.0
91.110.119.113,2026-06-23T05:53:40.970196+00:00,bruteforce,rate_limited,79.0
222.137.93.68,2026-06-23T05:53:51.042472+00:00,ddos,monitored,72.0
194.116.144.139,2026-06-23T05:54:00.535609+00:00,malware,rate_limited,70.0
198.202.249.224,2026-06-23T05:54:11.218914+00:00,sql_injection,monitored,68.0
45.140.229.155,2026-06-23T05:54:21.096965+00:00,malware,rate_limited,76.0
103.63.126.176,2026-06-23T05:54:30.112349+00:00,sql_injection,rate_limited,76.0
91.52.36.202,2026-06-23T05:54:38.873379+00:00,bruteforce,rate_limited,81.0
80.79.189.37,2026-06-23T05:54:38.880185+00:00,sql_injection,blocked,92.0
198.80.164.173,2026-06-23T05:54:50.858390+00:00,ddos,rate_limited,69.0
45.82.232.61,2026-06-23T05:55:01.716335+00:00,bruteforce,blocked,90.0
45.78.186.138,2026-06-23T05:55:13.196672+00:00,ddos,monitored,73.0
103.35.111.156,2026-06-23T05:55:23.947027+00:00,malware,blocked,93.0
198.155.150.177,2026-06-23T05:55:23.955002+00:00,sql_injection,blocked,97.0
222.174.151.208,2026-06-23T05:55:35.233147+00:00,port_scan,rate_limited,77.0
89.49.78.23,2026-06-23T05:55:45.116864+00:00,port_scan,blocked,90
89.174.52.163,2026-06-23T05:55:56.178867+00:00,port_scan,rate_limited,80.0
89.218.95.120,2026-06-23T05:56:06.735414+00:00,port_scan,rate_limited,77.0
198.37.136.144,2026-06-23T05:56:15.032472+00:00,bruteforce,rate_limited,70.0
45.18.173.69,2026-06-23T05:56:26.370392+00:00,ddos,rate_limited,70.0
222.207.81.34,2026-06-23T05:56:34.620268+00:00,malware,rate_limited,73.0
